step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
222,TRANSFER,10112.43,C19736572,15937.89,5825.46,C90922827,56768.92,66881.35,0,0
222,CASH_IN,8117.68,C83989546,22988.05,14870.37,C21773787,48960.91,57078.59,0,0
222,TRANSFER,15319.97,C60319927,26295.38,10975.41,M16892773,62020.59,77340.56,0,0
222,CASH_OUT,3439.98,C84087145,5317.08,1877.1,C20820219,99509.67,102949.65,0,0
223,PAYMENT,945.25,C38468360,330386.44,329441.19,C28783850,0.0,0.0,0,0
223,PAYMENT,3704.87,C53936531,17624.16,13919.29,C63635785,0.0,0.0,0,0
223,PAYMENT,4573.1,C15066382,312836.49,308263.39,C62133188,0.0,0.0,0,0
223,TRANSFER,586489.89,C13523729,734442.18,0.0,C15997257,3598.32,590088.21,1,1
223,CASH_OUT,3964.71,C90180577,10333.19,6368.48,C84098828,85362.67,89327.38,0,0
223,PAYMENT,716.98,C48858073,204783.13,204066.15,C29984682,0.0,0.0,0,0
223,PAYMENT,1473.08,C15403355,471567.32,470094.24,M36126192,0.0,0.0,0,0
223,TRANSFER,18160.12,C26405605,44791.78,26631.66,C25867870,54067.83,72227.95,0,0
223,PAYMENT,279.71,C92590645,459550.51,459270.8,C34072553,0.0,0.0,0,0
223,TRANSFER,31439.59,C25014631,61490.86,30051.27,C34019729,102249.47,133689.06,0,0
223,CASH_OUT,2764.37,C27758595,7221.79,4457.42,M28481124,10704.96,13469.33,0,0
223,TRANSFER,1155.66,C45351479,1689.6,533.94,M65079923,160489.95,161645.61,0,0
223,CASH_IN,5539.17,C12515446,15107.43,9568.26,M65913331,964.52,6503.69,0,0
223,PAYMENT,1332.14,C89089901,403879.15,402547.01,C90664728,0.0,0.0,0,0
224,PAYMENT,5074.9,C78140959,309495.41,304420.51,C82968364,0.0,0.0,0,0
224,PAYMENT,1576.32,C64193837,313810.94,312234.62,C34756698,0.0,0.0,0,0
224,PAYMENT,1906.44,C80669879,231459.97,229553.53,C23973438,0.0,0.0,0,0
224,CASH_OUT,5645.4,C92950779,6840.34,1194.94,C39161379,12197.84,17843.24,0,0
224,CASH_OUT,11199.88,C40667888,27911.54,16711.66,M27268907,8115.56,19315.44,0,0
224,PAYMENT,612.77,C98550256,475793.18,475180.41,C50165370,0.0,0.0,0,0
224,PAYMENT,6646.02,C23756669,396213.18,389567.16,C20820219,0.0,0.0,0,0
224,TRANSFER,142132.64,C45630292,136476.11,0.0,M42542167,47604.41,0.0,1,0
224,CASH_OUT,5821.55,C25558733,11284.61,5463.06,C21375216,73156.47,78978.02,0,0
224,PAYMENT,419.68,C49625201,430727.67,430307.99,C50831043,0.0,0.0,0,0
224,PAYMENT,804.32,C93352876,254777.03,253972.71,M71694994,0.0,0.0,0,0
224,PAYMENT,39.77,C36697396,487146.8,487107.03,M65426567,0.0,0.0,0,0
224,DEBIT,16899.92,C38682516,46582.15,29682.23,M78333267,57543.41,74443.33,0,0
225,PAYMENT,629.88,C37326368,63757.13,63127.25,C59908025,0.0,0.0,0,0
225,PAYMENT,1720.33,C48016697,95722.86,94002.53,M22539748,0.0,0.0,0,0
225,CASH_OUT,842.68,C43822301,1226.46,383.78,C98610233,39466.8,40309.48,0,0
225,PAYMENT,2351.57,C15253567,149766.31,147414.74,C82060023,0.0,0.0,0,0
225,CASH_OUT,279.49,C90099897,401.49,122.0,C93890601,25094.98,25374.47,0,0
225,CASH_OUT,1897.48,C30452412,1923.98,26.5,C43308414,89055.61,90953.09,0,0
225,TRANSFER,17722.11,C15820356,26295.93,8573.82,C74082804,13262.29,30984.4,0,0
225,CASH_OUT,2607.1,C52213778,2922.06,314.96,C76521096,75565.01,78172.11,0,0
225,CASH_IN,2658.28,C19943140,6241.83,3583.55,M98413629,89863.97,92522.25,0,0
225,CASH_OUT,3357.05,C45520201,7885.72,4528.67,M31473054,31839.8,35196.85,0,0
225,DEBIT,11966.87,C11037490,33853.72,21886.85,C52799022,69807.6,81774.47,0,0
225,PAYMENT,4144.92,C14478111,479729.46,475584.54,C22501261,0.0,0.0,0,0
225,CASH_OUT,7884.54,C42775624,12915.89,5031.35,C51178850,35811.25,43695.79,0,0
225,PAYMENT,2463.05,C93821894,186480.81,184017.76,C10697290,0.0,0.0,0,0
226,DEBIT,1756.47,C41473195,3474.6,1718.13,C95971459,54591.69,56348.16,0,0
226,CASH_IN,305.73,C81200181,445.21,139.48,M47447604,17055.29,17361.02,0,0
226,PAYMENT,1166.93,C20843514,206046.73,204879.8,C29374563,0.0,0.0,0,0
226,CASH_OUT,5230.3,C69619341,13559.57,8329.27,C41157840,94521.31,99751.61,0,0
226,PAYMENT,4852.13,C54398056,434603.8,429751.67,C92391596,0.0,0.0,0,0
226,PAYMENT,241.58,C51286958,78037.05,77795.47,C29353063,0.0,0.0,0,0
226,PAYMENT,1265.04,C51471222,194010.95,192745.91,C27714442,0.0,0.0,0,0
226,CASH_IN,5532.28,C83284724,15195.64,9663.36,M63423225,78826.53,84358.81,0,0
226,CASH_OUT,116.85,C60867083,210.19,93.34,C16570040,1395.02,1511.87,0,0
226,TRANSFER,7484.53,C63747464,11364.06,3879.53,C51701149,118994.5,126479.03,0,0
226,TRANSFER,999.44,C28024248,2172.66,1173.22,M10695441,30830.07,31829.51,0,0
226,CASH_OUT,603542.05,C20993268,574427.82,0.0,M82905845,54932.86,0.0,1,0
226,TRANSFER,17485.64,C54735895,40191.95,22706.31,C25819123,189518.85,207004.49,0,0
227,TRANSFER,2041.5,C21003626,2407.5,366.0,C23863742,192326.44,194367.94,0,0
227,CASH_OUT,996.04,C81016525,1945.67,949.63,C53299069,28932.19,29928.23,0,0
227,DEBIT,4798.15,C68326160,13850.7,9052.55,C74291599,80362.2,85160.35,0,0
227,PAYMENT,4928.66,C50569669,8457.86,3529.2,C90117857,0.0,0.0,0,0
227,TRANSFER,1008.31,C82828034,2915.4,1907.09,C49203644,137127.46,138135.77,0,0
227,CASH_OUT,1509.78,C63782042,1900.6,390.82,C90050918,28189.71,29699.49,0,0
227,CASH_OUT,8563.86,C78103759,23363.88,14800.02,C91121400,36956.75,45520.61,0,0
227,CASH_IN,3534.47,C59304469,3980.7,446.23,C49645162,44707.82,48242.29,0,0
227,TRANSFER,16903.53,C81690398,33445.36,16541.83,C95728324,47454.23,64357.76,0,0
227,PAYMENT,1197.52,C15066382,157643.45,156445.93,C83912181,0.0,0.0,0,0
227,TRANSFER,1224.78,C38944689,4115.77,2890.99,C76960098,111444.15,112668.93,0,0
227,TRANSFER,23131.14,C95618110,36619.68,13488.54,C71095611,26299.44,49430.58,0,0
227,DEBIT,572.57,C99774697,1297.08,724.51,C11699863,97113.57,97686.14,0,0
227,PAYMENT,467.13,C78371272,297231.72,296764.59,C27810664,0.0,0.0,0,0
228,DEBIT,740.01,C91363974,1953.12,1213.11,C17069536,48858.79,49598.8,0,0
228,CASH_OUT,778666.69,C82475098,660146.87,0.0,C32547129,62360.7,0.0,1,0
228,PAYMENT,1473.81,C98930456,302094.69,300620.88,C55713584,0.0,0.0,0,0
228,TRANSFER,18765.87,C28575536,33741.45,14975.58,C29012298,90447.5,109213.37,0,0
228,PAYMENT,1539.15,C63293990,396058.23,394519.08,M37820354,0.0,0.0,0,0
228,PAYMENT,1885.86,C94525678,73255.51,71369.65,C56113741,0.0,0.0,0,0
228,DEBIT,727.96,C48137561,813.89,85.93,C92181084,24658.56,25386.52,0,0
228,DEBIT,4551.78,C97139443,7530.6,2978.82,M90882505,82483.68,87035.46,0,0
228,PAYMENT,846.72,C88561612,74767.86,73921.14,C56300738,0.0,0.0,0,0
228,PAYMENT,1817.7,C16202700,161377.76,159560.06,C33381086,0.0,0.0,0,0
228,CASH_OUT,609.11,C57212267,852.83,243.72,C89211057,81072.86,81681.97,0,0
228,TRANSFER,20324.5,C38270233,57218.43,36893.93,C92370625,59828.3,80152.8,0,0
228,CASH_IN,3652.78,C22201654,10116.53,6463.75,C43308414,52350.22,56003.0,0,0
229,CASH_IN,3886.0,C45843681,5815.22,1929.22,C32083803,37600.89,41486.89,0,0
229,TRANSFER,22722.54,C23311507,43048.56,20326.02,C21594468,41643.77,64366.31,0,0
229,TRANSFER,974882.71,C79967676,985325.28,0.0,M52196099,77579.69,1052462.4,1,1
229,TRANSFER,8187.49,C98641164,12043.27,3855.78,C97653539,89383.72,97571.21,0,0
229,CASH_OUT,8967.22,C57212267,17144.31,8177.09,M28908276,19778.07,28745.29,0,0
229,TRANSFER,4964.98,C58970845,13700.57,8735.59,C20326375,65237.94,70202.92,0,0
229,TRANSFER,10305.26,C30868105,20400.44,10095.18,M90197611,95943.2,106248.46,0,0
229,PAYMENT,2379.49,C48285503,416238.56,413859.07,C83074216,0.0,0.0,0,0
229,TRANSFER,665532.94,C68461818,640204.16,0.0,C85594147,61308.21,726841.15,1,1
229,PAYMENT,179.45,C97902129,163359.05,163179.6,C54039203,0.0,0.0,0,0
229,PAYMENT,4482.19,C91480362,21611.97,17129.78,C79942848,0.0,0.0,0,0
229,PAYMENT,287.43,C84121929,361942.78,361655.35,M87161840,0.0,0.0,0,0
229,TRANSFER,4502.22,C67965485,17022.2,12519.98,M85405783,28842.38,33344.6,0,0
230,PAYMENT,595.45,C55377076,83364.1,82768.65,C87293208,0.0,0.0,0,0
230,TRANSFER,9727.84,C67965485,20243.16,10515.32,M96075494,72059.13,81786.97,0,0
230,TRANSFER,7215.34,C82394227,8721.39,1506.05,C95594482,80711.42,87926.76,0,0
230,CASH_IN,2418.84,C30514014,4433.02,2014.18,C47621248,78972.87,81391.71,0,0
230,PAYMENT,428.51,C94970119,274952.56,274524.05,M55147280,0.0,0.0,0,0
230,TRANSFER,17201.43,C19289546,25409.63,8208.2,C39955391,152790.05,169991.48,0,0
230,PAYMENT,1863.18,C20356922,115243.29,113380.11,C99628735,0.0,0.0,0,0
230,PAYMENT,824.33,C88461803,342393.93,341569.6,C49957816,0.0,0.0,0,0
230,CASH_OUT,2117.99,C60806024,5071.69,2953.7,M18824561,47869.32,49987.31,0,0
230,CASH_OUT,1196.94,C60929647,3471.04,2274.1,M97629787,95442.1,96639.04,0,0
230,CASH_OUT,318.48,C38688676,565.32,246.84,C29587040,63433.06,63751.54,0,0
230,DEBIT,1154.46,C22489409,2332.58,1178.12,M91214453,28963.94,30118.4,0,0
230,DEBIT,2223.41,C26753883,5401.74,3178.33,C46066605,41493.87,43717.28,0,0
230,CASH_OUT,1972.62,C84252722,2114.67,142.05,M83819367,22950.6,24923.22,0,0
231,CASH_IN,727.02,C63747791,1235.03,508.01,M92523968,8062.74,8789.76,0,0
231,PAYMENT,1028.96,C70254091,255556.02,254527.06,C39127464,0.0,0.0,0,0
231,PAYMENT,337.2,C97488142,199796.38,199459.18,M45638891,0.0,0.0,0,0
231,CASH_IN,18801.58,C17634247,19077.96,276.38,C30688754,62767.98,81569.56,0,0
231,TRANSFER,30912.06,C71040347,65623.27,34711.21,C82029307,78295.54,109207.6,0,0
231,TRANSFER,3872.3,C77719420,6849.46,2977.16,M48605090,39958.71,43831.01,0,0
231,CASH_OUT,5427.92,C70306604,12489.24,7061.32,C18338186,45164.98,50592.9,0,0
231,CASH_IN,1589.75,C38323322,4666.66,3076.91,C33156250,67184.64,68774.39,0,0
231,CASH_OUT,317.13,C48848936,388.61,71.48,C16511491,38745.21,39062.34,0,0
231,PAYMENT,15.89,C94705205,466675.6,466659.71,C49666982,0.0,0.0,0,0
231,CASH_IN,8154.36,C15614174,20545.06,12390.7,M29659692,73570.25,81724.61,0,0
231,CASH_OUT,3613.96,C69038700,5163.21,1549.25,C98221829,59325.82,62939.78,0,0
231,PAYMENT,256.01,C30244148,232962.33,232706.32,C59805178,0.0,0.0,0,0
232,PAYMENT,717.34,C39161443,116445.4,115728.06,C76433728,0.0,0.0,0,0
232,CASH_OUT,3928.97,C91156554,5632.62,1703.65,C12925970,2381.25,6310.22,0,0
232,PAYMENT,37.29,C39587039,415134.42,415097.13,M28450513,0.0,0.0,0,0
232,PAYMENT,802.72,C22543044,104763.64,103960.92,C87324220,0.0,0.0,0,0
232,CASH_IN,5122.31,C88101741,9103.08,3980.77,C96110892,32735.88,37858.19,0,0
232,CASH_OUT,3190.31,C42394260,9065.71,5875.4,C57242616,48017.56,51207.87,0,0
232,TRANSFER,1476.86,C48412328,4432.16,2955.3,C88268756,187627.21,189104.07,0,0
232,DEBIT,7692.98,C95758349,9343.3,1650.32,C33251181,27.07,7720.05,0,0
232,PAYMENT,1086.96,C20709497,26913.96,25827.0,C35111946,0.0,0.0,0,0
232,TRANSFER,11872.88,C97226012,11873.22,0.34,C29012298,89567.06,101439.94,0,0
232,CASH_IN,4384.78,C84660688,12814.15,8429.37,C37765262,9723.27,14108.05,0,0
232,TRANSFER,719.6,C24165187,2815.67,2096.07,M54331259,148627.45,149347.05,0,0
232,PAYMENT,321.18,C46249845,141429.38,141108.2,M22539748,0.0,0.0,0,0
232,PAYMENT,2050.08,C47028180,150140.02,148089.94,M20319387,0.0,0.0,0,0
233,CASH_OUT,781.24,C31831063,1002.86,221.62,C92423989,45692.76,46474.0,0,0
233,CASH_OUT,890.83,C86593187,2520.28,1629.45,C22345163,12032.5,12923.33,0,0
233,PAYMENT,439.48,C76118957,476307.65,475868.17,C42123815,0.0,0.0,0,0
233,TRANSFER,3627.04,C63118906,13768.71,10141.67,M25805613,35741.68,39368.72,0,0
233,TRANSFER,6378.99,C38754377,15090.99,8712.0,M38294221,177401.56,183780.55,0,0
233,CASH_IN,337.76,C88566318,522.27,184.51,C87206788,2255.89,2593.65,0,0
233,PAYMENT,91.41,C69549527,33515.35,33423.94,C22283664,0.0,0.0,0,0
233,CASH_OUT,330.26,C91644298,592.84,262.58,M62741471,37742.5,38072.76,0,0
233,CASH_OUT,3636.57,C45833156,7023.68,3387.11,C61100987,17502.29,21138.86,0,0
233,TRANSFER,9995.33,C89089901,29684.43,19689.1,C42737441,191926.35,201921.68,0,0
233,PAYMENT,340.39,C34272734,355531.07,355190.68,C86866717,0.0,0.0,0,0
233,PAYMENT,1360.24,C26405605,102943.92,101583.68,C24301022,0.0,0.0,0,0
233,PAYMENT,195.51,C99100953,336278.79,336083.28,M59251188,0.0,0.0,0,0
234,CASH_IN,161.14,C57912262,221.75,60.61,C33336132,68967.52,69128.66,0,0
234,CASH_OUT,7806.67,C95268296,8495.58,688.91,M49680122,56321.2,64127.87,0,0
234,PAYMENT,228.63,C85017250,280354.31,280125.68,C64395532,0.0,0.0,0,0
234,PAYMENT,1803.17,C38859907,396397.96,394594.79,C22028437,0.0,0.0,0,0
234,CASH_OUT,7683.43,C84674816,12086.3,4402.87,C27543369,8841.6,16525.03,0,0
234,CASH_IN,5937.1,C75793759,15682.42,9745.32,C62231715,54459.07,60396.17,0,0
234,PAYMENT,428.47,C92666356,451106.8,450678.33,C53440052,0.0,0.0,0,0
234,CASH_OUT,1224.22,C98145654,2009.46,785.24,C96804457,63931.42,65155.64,0,0
234,PAYMENT,1832.45,C35848226,290945.47,289113.02,M69195194,0.0,0.0,0,0
234,TRANSFER,30414.75,C97302916,100427.68,70012.93,C75847681,30379.0,60793.75,0,0
234,CASH_OUT,523.86,C41934639,1231.82,707.96,C86286724,40782.58,41306.44,0,0
234,CASH_IN,1545.79,C14915156,1813.04,267.25,C40314047,25320.03,26865.82,0,0
234,PAYMENT,781.9,C38688676,462510.1,461728.2,C48824283,0.0,0.0,0,0
234,PAYMENT,1039.3,C92631441,226482.83,225443.53,C46685332,0.0,0.0,0,0
235,PAYMENT,778.67,C73481797,340808.16,340029.49,C70655283,0.0,0.0,0,0
235,TRANSFER,17885.21,C36802975,67157.1,49271.89,M95590648,196560.1,214445.31,0,0
235,CASH_OUT,882.71,C49823450,1999.69,1116.98,C62162278,74479.39,75362.1,0,0
235,TRANSFER,5708.47,C88213973,22443.97,16735.5,C23811663,158663.28,164371.75,0,0
235,PAYMENT,2412.6,C89736043,199382.39,196969.79,C71272827,0.0,0.0,0,0
235,CASH_OUT,1105.96,C22119391,3296.88,2190.92,C81057233,54399.67,55505.63,0,0
235,TRANSFER,1441.98,C71308842,2543.87,1101.89,M24251766,110539.26,111981.24,0,0
235,CASH_OUT,696.97,C60103798,1650.44,953.47,M97991930,78772.42,79469.39,0,0
235,CASH_IN,7636.16,C54265498,12607.11,4970.95,M76755908,83646.88,91283.04,0,0
235,TRANSFER,10469.05,C92666356,26898.79,16429.74,C96838849,164052.82,174521.87,0,0
235,CASH_IN,4088.29,C61343880,6959.37,2871.08,C42737441,40799.84,44888.13,0,0
235,PAYMENT,723.92,C30881581,114455.78,113731.86,M45899440,0.0,0.0,0,0
235,CASH_OUT,5217.12,C97902129,12457.89,7240.77,C50168264,75331.89,80549.01,0,0
236,CASH_OUT,10130.32,C18050510,29768.56,19638.24,M54012664,79993.52,90123.84,0,0
236,DEBIT,12665.7,C25558733,35865.3,23199.6,M63873262,69493.74,82159.44,0,0
236,PAYMENT,1188.31,C65682626,378388.68,377200.37,M44529507,0.0,0.0,0,0
236,CASH_OUT,7121.96,C28572252,16213.12,9091.16,C76217748,95155.06,102277.02,0,0
236,CASH_OUT,461281.51,C75569635,416788.0,0.0,M81062902,68048.15,0.0,1,0
236,PAYMENT,2404.93,C73070585,61238.56,58833.63,C88653825,0.0,0.0,0,0
236,CASH_OUT,500.37,C42363373,510.95,10.58,C42595918,59756.09,60256.46,0,0
236,TRANSFER,2393.6,C43189803,4575.03,2181.43,C45000508,124232.3,126625.9,0,0
236,PAYMENT,37.37,C41895531,318339.36,318301.99,C52503832,0.0,0.0,0,0
236,TRANSFER,9678.81,C63124147,38047.79,28368.98,M50259503,100498.97,110177.78,0,0
236,CASH_OUT,5495.64,C91503378,10701.08,5205.44,M45135070,79783.17,85278.81,0,0
236,CASH_OUT,1263.31,C92924837,2331.32,1068.01,C90253323,58712.47,59975.78,0,0
236,PAYMENT,2871.13,C91952730,474662.91,471791.78,C73554620,0.0,0.0,0,0
236,PAYMENT,5528.99,C50484137,497329.88,491800.89,C90117857,0.0,0.0,0,0
237,CASH_OUT,3524.51,C86483924,8875.06,5350.55,M99635939,8682.86,12207.37,0,0
237,CASH_IN,562.25,C27084279,665.76,103.51,C82062301,24538.95,25101.2,0,0
237,PAYMENT,1535.1,C73837847,316386.81,314851.71,C21989814,0.0,0.0,0,0
237,TRANSFER,31735.32,C80823176,63856.16,32120.84,C85693188,121118.14,152853.46,0,0
237,PAYMENT,1205.8,C77172238,162790.51,161584.71,M36867482,0.0,0.0,0,0
237,CASH_OUT,5338.24,C63349308,10155.46,4817.22,C70850538,61371.73,66709.97,0,0
237,PAYMENT,690.17,C66792612,342544.24,341854.07,M64520614,0.0,0.0,0,0
237,CASH_OUT,1134.21,C63124147,1198.26,64.05,C72189327,50629.45,51763.66,0,0
237,CASH_OUT,4185.17,C25374874,6484.85,2299.68,C68341261,56505.0,60690.17,0,0
237,CASH_OUT,6301.96,C23798190,15431.37,9129.41,C17503932,25320.43,31622.39,0,0
237,PAYMENT,1271.82,C22660194,259334.69,258062.87,C97857309,0.0,0.0,0,0
237,DEBIT,2879.19,C45594597,5480.4,2601.21,C65296657,85355.51,88234.7,0,0
237,CASH_IN,3059.36,C32969840,6737.45,3678.09,C71310453,42673.16,45732.52,0,0
238,PAYMENT,750.05,C18163847,484345.26,483595.21,M55147280,0.0,0.0,0,0
238,CASH_IN,1976.26,C93926371,3881.95,1905.69,M62953249,24904.27,26880.53,0,0
238,DEBIT,10703.7,C90014570,26642.17,15938.47,C21571285,65387.15,76090.85,0,0
238,TRANSFER,1143.15,C59597086,2179.79,1036.64,C18873816,45461.11,46604.26,0,0
238,CASH_OUT,1916.29,C38748452,3807.1,1890.81,C38434222,71382.79,73299.08,0,0
238,CASH_OUT,2972.85,C87774890,3663.08,690.23,C97095388,16443.33,19416.18,0,0
238,TRANSFER,18156.04,C23141087,51120.47,32964.43,C79491111,5711.96,23868.0,0,0
238,TRANSFER,7125.02,C79067939,16315.73,9190.71,C35254849,141973.35,149098.37,0,0
238,TRANSFER,5593.88,C70306604,14714.44,9120.56,C10090721,84306.29,89900.17,0,0
238,TRANSFER,19953.19,C70855700,61977.47,42024.28,C18289024,14320.77,34273.96,0,0
238,TRANSFER,9014.47,C42329237,26990.29,17975.82,C31436829,95450.48,104464.95,0,0
238,CASH_OUT,1619.72,C26297533,4625.49,3005.77,C73308406,13752.73,15372.45,0,0
238,PAYMENT,4073.87,C60806024,45016.01,40942.14,M51295819,0.0,0.0,0,0
239,CASH_OUT,4354.12,C46553958,10100.36,5746.24,C27809465,54591.89,58946.01,0,0
239,CASH_OUT,198.69,C14818295,584.49,385.8,C31436829,65626.27,65824.96,0,0
239,CASH_OUT,3611.74,C19913576,3898.91,287.17,C99490304,20244.73,23856.47,0,0
239,TRANSFER,5444.65,C46468984,11826.48,6381.83,M58657117,74999.85,80444.5,0,0
239,PAYMENT,332.28,C51708177,8058.38,7726.1,C13940129,0.0,0.0,0,0
239,CASH_IN,2677.16,C65692629,4100.81,1423.65,C29628462,53051.93,55729.09,0,0
239,TRANSFER,749.8,C30244148,1468.55,718.75,C59961172,49491.55,50241.35,0,0
239,PAYMENT,1904.42,C79654147,108353.4,106448.98,C10344739,0.0,0.0,0,0
239,TRANSFER,8628.55,C38984499,14171.25,5542.7,C21010955,35311.18,43939.73,0,0
239,PAYMENT,2058.27,C97219599,314260.84,312202.57,C82156607,0.0,0.0,0,0
239,PAYMENT,325.96,C54087376,37317.43,36991.47,C58852098,0.0,0.0,0,0
239,TRANSFER,4147.17,C29419691,5956.2,1809.03,M67838146,152343.09,156490.26,0,0
239,PAYMENT,1564.46,C46173157,494953.73,493389.27,C54230340,0.0,0.0,0,0
239,CASH_OUT,8751.07,C68353204,19723.88,10972.81,C56751880,41350.86,50101.93,0,0
240,TRANSFER,1010.72,C59858348,3521.27,2510.55,C22410307,81871.9,82882.62,0,0
240,PAYMENT,5878.44,C31127198,23368.64,17490.2,C40314047,0.0,0.0,0,0
240,CASH_OUT,6234.84,C13895645,8636.57,2401.73,C33574794,72649.53,78884.37,0,0
240,PAYMENT,1105.36,C82232344,226014.51,224909.15,C30456313,0.0,0.0,0,0
240,PAYMENT,1273.27,C15253567,113911.09,112637.82,C53995720,0.0,0.0,0,0
240,CASH_IN,17326.02,C52773159,33937.02,16611.0,M67838146,94938.79,112264.81,0,0
240,TRANSFER,7454.41,C31257157,26952.27,19497.86,C15730602,127433.55,134887.96,0,0
240,CASH_IN,5648.31,C10226999,11536.77,5888.46,C62162278,49713.35,55361.66,0,0
240,PAYMENT,950.27,C77187530,300711.25,299760.98,C20820219,0.0,0.0,0,0
240,PAYMENT,961.76,C81690398,281719.96,280758.2,M30537388,0.0,0.0,0,0
240,TRANSFER,10571.44,C40667888,35084.01,24512.57,C63015826,8949.76,19521.2,0,0
240,TRANSFER,2253.4,C61536717,6648.66,4395.26,C86475853,197349.1,199602.5,0,0
240,TRANSFER,21377.81,C97477029,60197.51,38819.7,C96688655,183946.03,205323.84,0,0
241,CASH_OUT,2115.23,C27307598,4178.8,2063.57,C58974686,75741.77,77857.0,0,0
241,CASH_IN,12213.9,C31306555,26615.58,14401.68,C56135950,56018.77,68232.67,0,0
241,PAYMENT,70.32,C39735904,300472.26,300401.94,C21375216,0.0,0.0,0,0
241,CASH_OUT,8839.99,C53589647,14799.47,5959.48,C25446483,69142.41,77982.4,0,0
241,CASH_IN,11078.94,C49428661,22883.31,11804.37,C94019376,61636.67,72715.61,0,0
241,CASH_OUT,3825.67,C94214382,10973.25,7147.58,C74082804,87475.15,91300.82,0,0
241,PAYMENT,434.85,C11086890,115465.43,115030.58,C54230340,0.0,0.0,0,0
241,TRANSFER,11982.6,C94819556,20589.04,8606.44,C66268745,39062.05,51044.65,0,0
241,CASH_OUT,6836.32,C66975380,11416.63,4580.31,C60418290,67610.01,74446.33,0,0
241,PAYMENT,1258.45,C63640499,299684.73,298426.28,C77447155,0.0,0.0,0,0
241,PAYMENT,810.8,C24754064,95799.69,94988.89,C49276764,0.0,0.0,0,0
241,CASH_OUT,5961.07,C46578001,15525.54,9564.47,C32547129,68833.22,74794.29,0,0
241,CASH_IN,1677.9,C45431319,3979.91,2302.01,C85986307,71262.1,72940.0,0,0
241,TRANSFER,4897.32,C97219599,11695.15,6797.83,C14324134,104502.42,109399.74,0,0
242,TRANSFER,23434.74,C22660194,43925.69,20490.95,C69069144,50158.4,73593.14,0,0
242,CASH_OUT,10754.08,C91478884,18010.33,7256.25,C46504617,88727.33,99481.41,0,0
242,PAYMENT,3109.62,C96300902,188749.31,185639.69,C32761034,0.0,0.0,0,0
242,PAYMENT,3301.93,C75575808,359086.64,355784.71,C35151299,0.0,0.0,0,0
242,PAYMENT,576.6,C86593187,230621.45,230044.85,C37765262,0.0,0.0,0,0
242,TRANSFER,33999.77,C97477029,41348.85,7349.08,M15222944,25761.43,59761.2,0,0
242,PAYMENT,661.33,C53258988,276240.35,275579.02,C17069536,0.0,0.0,0,0
242,DEBIT,2571.36,C73900135,2913.59,342.23,M90882505,81199.12,83770.48,0,0
242,PAYMENT,839.54,C33357554,248537.69,247698.15,C33635791,0.0,0.0,0,0
242,TRANSFER,29740.15,C21490910,54462.39,24722.24,C96574622,113923.27,143663.42,0,0
242,CASH_OUT,3567.15,C67403166,6618.54,3051.39,C49599276,98169.67,101736.82,0,0
242,CASH_IN,3180.04,C16582607,6209.78,3029.74,M22993840,38688.47,41868.51,0,0
242,PAYMENT,466.27,C57553014,92190.15,91723.88,M62868861,0.0,0.0,0,0
243,TRANSFER,2148.07,C15512205,2499.29,351.22,C48451741,169587.77,171735.84,0,0
243,CASH_IN,7330.34,C61536717,15371.59,8041.25,M28908276,26841.43,34171.77,0,0
243,PAYMENT,1350.34,C48858073,463022.41,461672.07,M69002851,0.0,0.0,0,0
243,CASH_OUT,14224.78,C18163847,39582.2,25357.42,C24363501,56656.73,70881.51,0,0
243,DEBIT,3670.01,C85329037,6148.04,2478.03,M31434525,62436.0,66106.01,0,0
243,CASH_OUT,4179.33,C36096655,6105.9,1926.57,C25601471,61831.19,66010.52,0,0
243,CASH_OUT,659.38,C85957578,1388.15,728.77,C86286724,84076.8,84736.18,0,0
243,PAYMENT,1141.05,C31130263,277747.7,276606.65,M28481124,0.0,0.0,0,0
243,PAYMENT,41.89,C83300637,111496.41,111454.52,C63992760,0.0,0.0,0,0
243,CASH_OUT,215.13,C33776150,302.53,87.4,C52710350,61629.66,61844.79,0,0
243,CASH_OUT,3923.89,C71428713,9734.83,5810.94,M24710878,97867.25,101791.14,0,0
243,CASH_IN,3360.31,C41523529,6628.26,3267.95,C65869014,9568.37,12928.68,0,0
243,PAYMENT,1213.4,C18846539,112044.8,110831.4,C65350347,0.0,0.0,0,0
243,CASH_OUT,28850.63,C25405014,38864.29,10013.66,C28972822,22034.16,50884.79,0,0
244,TRANSFER,4733.22,C17901903,9113.73,4380.51,M90882505,116347.88,121081.1,0,0
244,CASH_IN,1111.28,C35519083,1970.75,859.47,C49148093,21338.78,22450.06,0,0
244,CASH_OUT,2651.98,C26240908,6430.65,3778.67,C68382413,44252.76,46904.74,0,0
244,PAYMENT,649.93,C57113566,193468.81,192818.88,C54499873,0.0,0.0,0,0
244,PAYMENT,1747.98,C49613214,191320.99,189573.01,C27714442,0.0,0.0,0,0
244,CASH_IN,1610.2,C97512508,2485.26,875.06,C92684436,88180.63,89790.83,0,0
244,CASH_OUT,334.76,C63747791,685.55,350.79,C84182331,32208.0,32542.76,0,0
244,TRANSFER,977.95,C17275149,3437.16,2459.21,C89699345,121704.23,122682.18,0,0
244,CASH_IN,7319.68,C46249845,17617.83,10298.15,M63873262,60095.35,67415.03,0,0
