case_id,amount,tx_velocity_1h,origin_balance_drain_ratio,urgency_signal,coercion_pressure_signal,authority_claim_signal,has_obfuscated_url,recipient_age_days,kyc_verified,is_masked_virtual_handle,connected_entities,elevated_risk_mule_hops,cluster_risk_score,story_mismatch_detected,is_fraud
SYN-ADV-01126,4632.69,1,0.23,0,0,0,0,360,1,0,2,0,27.0,0,0
SYN-ADV-01127,779.53,2,0.03,0,0,0,0,1527,1,0,2,0,9.6,0,0
SYN-ADV-01128,7350.98,1,0.02,0,0,0,0,851,1,0,1,0,3.3,0,0
SYN-ADV-01129,3305.74,3,0.19,0,0,0,0,40,0,0,9,2,82.4,1,1
SYN-ADV-01130,3143.87,3,0.13,0,0,1,0,66,1,1,4,1,72.4,1,1
SYN-ADV-01131,84109.67,3,0.33,1,0,1,0,127,1,0,4,0,27.8,1,0
SYN-ADV-01132,2126.4,1,0.05,0,0,0,0,775,1,0,1,0,6.7,0,0
SYN-ADV-01133,2638.63,1,0.07,0,0,0,0,2363,1,0,2,0,4.5,0,0
SYN-ADV-01134,1500.0,1,0.11,1,0,0,0,8,0,1,1,0,20.7,1,1
SYN-ADV-01135,10.0,1,0.03,1,1,1,1,9,0,1,1,0,18.3,1,1
SYN-ADV-01136,556.73,2,0.08,0,0,0,0,1665,1,0,1,0,13.3,0,0
SYN-ADV-01137,500.0,2,0.5,1,1,1,1,22,0,1,6,4,92.6,0,1
SYN-ADV-01138,152.59,1,0.07,0,0,0,0,1268,1,0,1,0,6.3,0,0
SYN-ADV-01139,868.59,2,0.23,0,0,0,0,369,0,1,3,0,13.9,0,0
SYN-ADV-01140,61247.27,2,0.39,1,0,0,0,86,0,0,3,0,30.8,0,0
SYN-ADV-01141,10.0,5,0.48,1,1,1,0,10,0,1,8,4,87.0,1,1
SYN-ADV-01142,904.15,1,0.08,0,0,0,0,1745,1,0,1,0,7.6,0,0
SYN-ADV-01143,16021.63,5,0.3,1,0,0,0,220,1,0,2,0,15.2,1,0
SYN-ADV-01144,19468.35,1,0.6,1,0,0,1,959,1,0,6,1,46.3,1,1
SYN-ADV-01145,1372.37,2,0.05,0,0,0,0,233,1,1,2,0,14.0,0,0
SYN-ADV-01146,32178.6,3,0.55,0,1,1,1,1829,1,0,5,0,52.3,0,1
SYN-ADV-01147,2798.81,1,0.03,0,0,0,0,240,1,0,3,0,14.0,0,0
SYN-ADV-01148,19432.34,3,0.32,0,0,0,0,395,1,0,5,0,30.4,0,0
SYN-ADV-01149,4016.7,1,0.02,0,0,0,0,1162,1,0,2,0,10.4,0,0
SYN-ADV-01150,2566.09,1,0.01,0,0,0,0,338,1,0,2,0,5.6,0,0
SYN-ADV-01151,3170.29,1,0.02,0,0,0,0,1772,1,0,2,0,2.2,0,0
SYN-ADV-01152,16930.64,2,0.16,0,0,0,0,368,1,0,8,0,34.9,0,0
SYN-ADV-01153,3517.45,3,0.38,0,0,0,0,1111,1,0,9,0,41.1,0,0
SYN-ADV-01154,29415.12,3,0.34,0,0,0,0,785,1,0,6,0,41.2,0,0
SYN-ADV-01155,141.57,2,0.17,0,0,0,0,433,1,0,1,0,9.2,0,0
SYN-ADV-01156,300.88,2,0.17,0,0,0,0,2390,1,0,2,0,7.5,0,0
SYN-ADV-01157,66520.99,4,0.32,1,0,0,0,112,0,0,3,0,27.6,0,0
SYN-ADV-01158,50.0,8,0.51,1,1,1,1,24,0,1,5,1,78.8,1,1
SYN-ADV-01159,4268.44,2,0.13,0,0,0,0,255,1,1,3,0,24.5,0,0
SYN-ADV-01160,10.0,1,0.12,1,0,1,0,8,0,1,1,0,14.5,1,1
SYN-ADV-01161,768.67,2,0.09,0,0,0,1,89,0,1,9,1,69.2,1,1
SYN-ADV-01162,12813.37,4,0.32,0,0,0,0,242,1,0,7,0,47.3,0,0
SYN-ADV-01163,2870.4,2,0.21,0,0,1,1,23,0,1,8,1,70.5,1,1
SYN-ADV-01164,70815.44,5,0.28,1,0,1,0,229,1,0,3,0,29.7,0,0
SYN-ADV-01165,12057.05,2,0.15,0,0,0,0,225,1,0,7,0,46.0,0,0
SYN-ADV-01166,1062.44,1,0.03,0,0,0,0,1066,1,0,2,0,8.6,0,0
SYN-ADV-01167,252.39,2,0.19,0,0,0,0,1751,1,0,1,0,10.5,0,0
SYN-ADV-01168,34673.61,1,0.58,0,0,1,0,1990,1,0,7,0,61.2,1,1
SYN-ADV-01169,54.23,1,0.13,0,0,0,0,2348,1,0,2,0,6.1,0,0
SYN-ADV-01170,25000.0,4,0.78,1,1,0,1,13,0,1,8,4,88.1,1,1
SYN-ADV-01171,1889.53,1,0.23,0,0,0,0,364,1,0,3,0,18.0,0,0
SYN-ADV-01172,5079.27,1,0.16,0,0,0,0,1869,1,0,1,0,9.9,0,0
SYN-ADV-01173,575.55,2,0.07,0,0,0,0,533,1,0,2,0,7.5,0,0
SYN-ADV-01174,883.42,2,0.13,0,0,0,0,1011,1,0,1,0,13.4,0,0
SYN-ADV-01175,10.0,5,0.3,1,0,1,1,4,0,1,7,1,74.9,1,1
SYN-ADV-01176,77340.83,4,0.3,1,1,1,0,217,0,0,3,0,23.0,0,0
SYN-ADV-01177,1464.75,1,0.02,0,0,0,0,1653,1,0,2,0,13.8,0,0
SYN-ADV-01178,64255.8,5,0.37,1,1,1,0,87,1,0,2,0,23.1,0,0
SYN-ADV-01179,109.97,2,0.07,0,0,0,0,923,1,0,2,0,14.3,0,0
SYN-ADV-01180,100.0,1,0.1,1,1,1,0,15,0,1,1,0,20.7,1,1
SYN-ADV-01181,104.89,1,0.19,0,0,0,0,371,1,0,1,0,7.6,0,0
SYN-ADV-01182,438.07,3,0.14,0,0,0,1,46,0,1,5,2,86.6,1,1
SYN-ADV-01183,13489.56,3,0.52,1,1,0,0,131,1,0,2,0,31.1,0,0
SYN-ADV-01184,231.99,1,0.1,0,0,0,0,174,0,0,3,0,25.5,0,0
SYN-ADV-01185,10.0,7,0.63,1,1,1,1,30,0,1,6,3,89.7,1,1
SYN-ADV-01186,10.0,4,0.22,1,1,1,0,5,0,1,5,4,74.2,1,1
SYN-ADV-01187,557.05,1,0.17,0,0,0,0,345,1,0,1,0,5.2,0,0
SYN-ADV-01188,1782.27,1,0.14,0,0,0,0,1286,1,0,2,0,4.0,0,0
SYN-ADV-01189,1083.26,2,0.06,0,0,0,0,1013,1,0,1,0,14.4,0,0
SYN-ADV-01190,3797.34,1,0.12,0,0,0,0,281,1,0,2,0,13.0,0,0
SYN-ADV-01191,23008.36,2,0.29,0,0,0,0,675,1,0,9,0,38.4,0,0
SYN-ADV-01192,100.0,1,0.17,1,1,1,0,10,0,1,1,0,18.9,1,1
SYN-ADV-01193,10.0,8,0.67,1,1,1,1,8,0,1,6,3,87.3,1,1
SYN-ADV-01194,43699.1,5,0.49,1,1,1,0,155,0,0,3,0,11.3,0,0
SYN-ADV-01195,15316.4,4,0.51,1,1,1,0,1148,1,0,5,1,46.4,1,1
SYN-ADV-01196,39589.56,2,0.5,1,0,0,1,1805,1,0,3,0,45.6,1,1
SYN-ADV-01197,3280.31,2,0.18,0,0,0,0,459,1,0,1,0,8.7,0,0
SYN-ADV-01198,339.67,1,0.2,0,0,0,0,2394,1,0,2,0,13.2,0,0
SYN-ADV-01199,36355.91,3,0.3,1,0,0,1,741,1,0,7,1,56.9,1,1
SYN-ADV-01200,14613.79,2,0.43,1,1,0,0,1473,1,0,6,1,67.2,1,1
SYN-ADV-01201,5491.24,1,0.2,0,0,0,0,12,0,0,8,1,67.2,1,1
SYN-ADV-01202,29522.83,3,0.34,0,0,0,0,615,1,0,9,0,40.8,0,0
SYN-ADV-01203,822.18,2,0.05,0,0,0,0,1282,1,0,2,0,6.9,0,0
SYN-ADV-01204,44.07,1,0.19,0,0,0,0,1340,1,0,2,0,5.7,0,0
SYN-ADV-01205,2157.49,1,0.08,0,0,0,0,2235,1,0,2,0,14.4,0,0
SYN-ADV-01206,1164.58,1,0.1,0,0,0,0,301,1,0,2,0,12.0,0,0
SYN-ADV-01207,33.29,2,0.12,0,0,0,0,1472,1,0,2,0,3.9,0,0
SYN-ADV-01208,5601.68,1,0.03,0,0,0,0,893,1,0,1,0,13.2,0,0
SYN-ADV-01209,10623.99,2,0.22,0,0,0,0,1038,1,0,8,0,34.7,0,0
SYN-ADV-01210,3850.79,1,0.2,0,0,0,0,159,1,0,2,0,12.9,0,0
SYN-ADV-01211,189.36,1,0.06,0,0,0,0,1056,1,0,2,0,9.1,0,0
SYN-ADV-01212,923.74,1,0.07,0,0,0,0,2178,1,0,1,0,14.0,0,0
SYN-ADV-01213,5018.89,2,0.33,0,0,0,0,345,1,0,9,0,40.9,0,0
SYN-ADV-01214,4500.0,8,0.83,1,1,1,0,18,0,0,11,4,72.2,1,1
SYN-ADV-01215,258.86,2,0.11,0,0,0,0,1722,1,0,1,0,3.8,0,0
SYN-ADV-01216,2020.44,1,0.16,0,0,0,0,1720,1,0,2,0,8.1,0,0
SYN-ADV-01217,15862.71,2,0.22,0,1,1,1,1663,1,0,3,0,45.2,1,1
SYN-ADV-01218,5582.38,4,0.3,1,1,1,1,1845,1,0,4,1,45.4,1,1
SYN-ADV-01219,41150.72,4,0.41,1,1,1,1,1808,1,0,4,1,49.6,1,1
SYN-ADV-01220,12937.79,1,0.21,1,1,1,0,2447,1,0,7,1,74.0,1,1
SYN-ADV-01221,32049.97,2,0.15,0,0,0,0,982,1,0,6,0,47.7,0,0
SYN-ADV-01222,12634.23,3,0.09,0,0,1,0,51,0,0,5,3,83.6,1,1
SYN-ADV-01223,12333.15,2,0.17,0,0,0,0,582,1,0,8,0,41.7,0,0
SYN-ADV-01224,1762.78,2,0.07,0,0,0,0,2338,1,0,2,0,8.9,0,0
SYN-ADV-01225,455.89,1,0.19,0,0,0,0,1337,1,0,1,0,12.9,0,0
SYN-ADV-01226,18428.04,3,0.31,0,0,0,0,751,1,0,8,0,38.3,0,0
SYN-ADV-01227,500.0,8,0.45,1,1,1,1,9,0,1,5,2,81.7,1,1
SYN-ADV-01228,2675.7,2,0.15,0,0,0,0,74,1,1,4,3,71.3,1,1
SYN-ADV-01229,100.0,1,0.06,1,1,1,0,8,0,1,1,0,34.9,1,1
SYN-ADV-01230,42875.87,2,0.27,1,0,1,0,135,0,0,2,0,11.8,0,0
SYN-ADV-01231,4249.77,2,0.24,0,0,1,1,79,0,0,9,3,82.0,1,1
SYN-ADV-01232,76973.32,3,0.61,1,0,0,0,251,1,0,4,0,24.7,1,0
SYN-ADV-01233,1110.99,1,0.15,0,0,0,0,543,1,0,1,0,7.8,0,0
SYN-ADV-01234,50.0,7,0.48,1,1,0,1,11,0,1,12,1,84.5,1,1
SYN-ADV-01235,10.0,1,0.04,1,1,1,1,3,0,1,1,0,29.7,1,1
SYN-ADV-01236,1725.22,1,0.18,0,0,0,0,1210,1,0,2,0,12.9,0,0
SYN-ADV-01237,147.91,1,0.15,0,0,0,0,743,1,0,2,0,2.7,0,0
SYN-ADV-01238,19240.32,3,0.48,1,0,1,0,147,1,0,3,0,15.7,0,0
SYN-ADV-01239,500.0,6,0.37,1,1,0,0,8,0,1,11,2,83.8,1,1
SYN-ADV-01240,33.27,2,0.13,0,0,0,0,1382,1,0,1,0,6.4,0,0
SYN-ADV-01241,2847.73,2,0.04,0,0,0,0,425,1,0,3,0,12.8,1,0
SYN-ADV-01242,19914.04,3,0.44,1,0,0,0,62,1,0,2,0,23.8,0,0
SYN-ADV-01243,19831.24,3,0.3,0,1,1,1,1819,1,0,4,0,58.2,1,1
SYN-ADV-01244,660.49,2,0.15,0,0,0,0,2139,1,0,1,0,5.3,0,0
SYN-ADV-01245,13481.04,4,0.22,0,0,0,0,221,1,0,6,0,41.4,0,0
SYN-ADV-01246,45556.86,5,0.42,1,0,0,0,128,1,0,3,0,29.5,0,0
SYN-ADV-01247,301.94,1,0.19,0,0,0,0,771,1,0,1,0,10.6,0,0
SYN-ADV-01248,1634.55,1,0.19,0,0,0,0,1466,1,0,1,0,12.4,0,0
SYN-ADV-01249,7873.62,2,0.3,0,0,0,0,385,1,0,6,0,28.4,0,0
SYN-ADV-01250,50.0,8,0.25,1,1,1,0,14,0,1,6,4,84.1,1,1
SYN-ADV-01251,4500.0,7,0.38,1,1,0,1,13,0,1,10,3,90.0,1,1
SYN-ADV-01252,5171.48,2,0.11,0,0,0,0,1620,1,0,2,0,10.7,0,0
SYN-ADV-01253,2214.46,1,0.05,0,0,0,0,929,1,0,1,0,6.8,0,0
SYN-ADV-01254,70859.05,5,0.62,1,1,1,0,153,1,0,2,0,17.5,0,0
SYN-ADV-01255,360.42,2,0.07,0,0,0,0,2168,1,0,1,0,5.4,0,0
SYN-ADV-01256,1446.82,1,0.04,0,0,0,0,2319,1,0,1,0,8.0,0,0
SYN-ADV-01257,10.0,1,0.13,1,1,1,1,9,0,1,1,0,19.6,1,1
SYN-ADV-01258,81793.68,5,0.42,1,0,0,0,104,1,0,3,0,21.0,0,0
SYN-ADV-01259,79.28,2,0.03,0,0,0,0,932,1,0,2,0,8.9,0,0
SYN-ADV-01260,3438.65,1,0.02,0,0,0,0,392,1,1,3,0,23.3,0,0
SYN-ADV-01261,1500.0,1,0.1,1,1,1,1,11,0,1,1,0,17.4,1,1
SYN-ADV-01262,5880.81,1,0.07,0,0,0,0,1908,1,0,1,0,7.8,0,0
SYN-ADV-01263,10.0,1,0.12,1,1,1,1,2,0,1,1,0,23.4,1,1
SYN-ADV-01264,22965.09,3,0.31,1,1,0,0,2200,1,0,7,1,46.2,1,1
SYN-ADV-01265,10.0,1,0.08,0,1,0,0,7,0,1,1,0,20.0,1,1
SYN-ADV-01266,25951.8,4,0.36,0,0,0,0,1036,1,0,8,0,47.0,0,0
SYN-ADV-01267,50671.61,4,0.5,1,0,0,0,70,1,0,3,0,14.7,0,0
SYN-ADV-01268,50.0,4,0.48,1,1,1,1,3,0,1,11,2,78.0,1,1
SYN-ADV-01269,3963.38,2,0.03,0,0,0,0,1120,1,0,1,0,11.2,0,0
SYN-ADV-01270,25000.0,4,0.65,1,1,1,1,20,0,0,5,3,79.5,1,1
SYN-ADV-01271,863.65,2,0.17,0,0,0,0,2243,1,0,1,0,8.9,0,0
SYN-ADV-01272,18467.66,4,0.16,0,0,0,0,1407,1,0,3,1,74.5,1,1
SYN-ADV-01273,100.0,1,0.1,1,1,1,0,10,0,1,1,0,20.8,0,1
SYN-ADV-01274,1301.39,2,0.22,0,0,0,1,78,0,1,4,1,74.1,1,1
SYN-ADV-01275,500.0,3,0.75,1,0,0,1,14,0,1,9,3,89.0,1,1
SYN-ADV-01276,3284.55,2,0.11,0,0,0,0,2381,1,0,2,0,4.9,0,0
SYN-ADV-01277,65546.25,4,0.58,1,0,1,0,192,1,0,3,0,26.8,0,0
SYN-ADV-01278,2553.8,1,0.08,0,0,0,0,1912,1,0,2,0,7.3,0,0
SYN-ADV-01279,22613.47,2,0.28,0,0,0,0,695,1,0,5,0,36.8,0,0
SYN-ADV-01280,33228.39,3,0.28,0,0,0,0,350,1,0,9,0,37.5,0,0
SYN-ADV-01281,4768.86,1,0.19,0,0,0,0,434,1,0,2,0,34.1,1,0
SYN-ADV-01282,2125.0,1,0.04,0,0,0,0,1018,1,0,2,0,3.7,0,0
SYN-ADV-01283,2843.7,4,0.36,1,1,1,1,1644,1,0,7,1,69.1,0,1
SYN-ADV-01284,32038.56,2,0.24,0,0,0,0,1165,1,0,5,0,20.2,0,0
SYN-ADV-01285,1500.0,1,0.17,0,1,1,1,5,0,1,1,0,32.1,1,1
SYN-ADV-01286,22226.75,4,0.31,0,0,0,0,629,1,0,8,0,43.2,0,0
SYN-ADV-01287,1500.0,1,0.17,1,1,1,0,11,0,1,1,0,26.2,1,1
SYN-ADV-01288,50.0,8,0.3,1,1,1,1,16,0,1,8,4,76.6,1,1
SYN-ADV-01289,6281.89,1,0.1,0,0,0,0,2213,1,0,1,0,11.8,0,0
SYN-ADV-01290,3508.13,2,0.2,0,0,0,0,388,1,0,2,0,31.8,1,0
SYN-ADV-01291,50.0,4,0.52,1,1,1,1,12,0,1,9,2,88.4,1,1
SYN-ADV-01292,500.0,8,0.39,1,1,1,1,21,0,1,11,4,85.6,1,1
SYN-ADV-01293,1956.83,1,0.12,0,0,0,0,2252,1,0,2,0,8.8,0,0
SYN-ADV-01294,32597.67,4,0.15,0,0,0,0,717,1,0,8,0,24.9,0,0
SYN-ADV-01295,1072.38,1,0.14,0,0,0,0,465,1,0,2,0,4.9,0,0
SYN-ADV-01296,5479.05,1,0.13,0,0,0,0,35,0,1,9,1,84.3,0,1
SYN-ADV-01297,1353.67,1,0.15,0,0,0,0,1689,1,0,1,0,7.2,0,0
SYN-ADV-01298,15833.91,1,0.27,0,0,1,1,2334,1,0,3,1,60.7,1,1
SYN-ADV-01299,1263.69,1,0.14,0,0,0,0,1203,1,0,1,0,11.0,0,0
SYN-ADV-01300,8218.62,4,0.47,1,1,0,0,77,0,0,2,0,21.5,1,0
SYN-ADV-01301,4245.61,3,0.28,0,0,0,1,16,0,1,5,2,67.7,1,1
SYN-ADV-01302,25.0,1,0.12,1,1,1,0,12,0,1,1,0,32.2,1,1
SYN-ADV-01303,25000.0,8,0.44,1,1,1,1,8,0,1,9,3,77.8,1,1
SYN-ADV-01304,29.06,2,0.13,0,0,0,0,656,1,0,1,0,8.3,0,0
SYN-ADV-01305,1959.47,2,0.1,0,0,0,0,932,1,0,1,0,11.9,0,0
SYN-ADV-01306,653.93,2,0.1,0,0,0,0,381,1,1,2,0,31.8,1,0
SYN-ADV-01307,784.98,2,0.16,0,0,0,0,2132,1,0,1,0,10.9,0,0
SYN-ADV-01308,9334.49,4,0.15,0,0,0,0,340,1,0,6,0,41.5,0,0
SYN-ADV-01309,1229.81,1,0.13,0,0,0,0,843,1,0,2,0,14.4,0,0
SYN-ADV-01310,57279.25,5,0.56,1,0,0,0,200,1,0,3,0,17.3,0,0
SYN-ADV-01311,40976.63,5,0.48,1,1,0,0,73,0,0,3,0,24.2,1,0
SYN-ADV-01312,673.65,2,0.01,0,0,0,0,1028,1,0,1,0,10.6,0,0
SYN-ADV-01313,100.0,1,0.01,1,1,1,0,13,0,1,1,0,15.4,1,1
SYN-ADV-01314,13546.77,3,0.31,1,0,0,0,68,1,0,3,0,25.1,0,0
SYN-ADV-01315,2161.88,2,0.2,0,0,0,0,1736,1,0,1,0,3.3,0,0
SYN-ADV-01316,2069.06,2,0.11,0,0,0,0,1994,1,0,2,0,3.4,0,0
SYN-ADV-01317,10.0,4,0.83,1,1,0,1,21,0,1,8,3,84.6,1,1
SYN-ADV-01318,2035.09,3,0.3,0,0,0,1,18,1,1,9,2,87.0,1,1
SYN-ADV-01319,256.82,1,0.04,0,0,0,0,2118,1,0,1,0,8.0,0,0
SYN-ADV-01320,3154.1,2,0.06,0,0,0,0,294,1,0,1,0,3.5,0,0
SYN-ADV-01321,2102.28,2,0.2,0,0,0,0,300,1,0,3,0,12.4,0,0
SYN-ADV-01322,23433.2,3,0.51,1,1,0,0,1857,1,0,3,0,68.4,1,1
SYN-ADV-01323,1935.58,1,0.12,0,0,0,0,2118,1,0,1,0,11.8,0,0
SYN-ADV-01324,16505.77,3,0.24,0,0,0,0,1090,1,0,6,0,38.2,0,0
SYN-ADV-01325,29681.03,3,0.35,0,0,0,0,1522,1,0,7,1,63.7,1,1
SYN-ADV-01326,15523.72,2,0.27,1,0,1,0,2062,1,0,4,0,62.2,1,1
SYN-ADV-01327,1799.21,1,0.05,0,0,0,0,807,1,0,1,0,6.0,0,0
SYN-ADV-01328,25000.0,6,0.81,1,1,1,1,30,0,1,8,2,78.7,1,1
SYN-ADV-01329,25.0,1,0.16,1,1,0,1,7,0,1,1,0,10.6,0,1
SYN-ADV-01330,2386.26,1,0.08,0,0,0,0,2030,1,0,2,0,7.2,0,0
SYN-ADV-01331,4500.0,6,0.71,1,1,0,0,6,0,1,12,3,88.5,1,1
SYN-ADV-01332,44354.12,3,0.37,1,0,1,1,1560,1,0,6,0,48.0,1,1
SYN-ADV-01333,1557.2,1,0.09,0,0,0,0,1431,1,0,1,0,15.0,0,0
SYN-ADV-01334,4500.0,5,0.11,0,1,0,1,30,0,1,7,2,75.1,1,1
SYN-ADV-01335,27434.9,2,0.54,1,1,1,1,1053,1,0,4,0,74.0,1,1
SYN-ADV-01336,19529.18,2,0.56,1,1,0,0,236,0,0,3,0,23.7,1,0
SYN-ADV-01337,2739.61,4,0.17,0,0,1,1,1925,1,0,7,1,48.0,1,1
SYN-ADV-01338,1500.0,1,0.2,1,1,0,0,9,0,1,1,0,21.0,0,1
SYN-ADV-01339,5057.73,5,0.44,0,1,0,0,232,0,0,4,0,25.8,0,0
SYN-ADV-01340,30188.98,2,0.14,0,0,0,0,707,1,0,6,0,42.6,0,0
SYN-ADV-01341,10.0,7,0.17,1,0,1,1,8,0,1,12,3,88.7,1,1
SYN-ADV-01342,23989.06,4,0.32,0,0,0,0,1051,1,0,5,0,40.9,0,0
SYN-ADV-01343,135.28,1,0.16,0,0,0,0,946,1,0,1,0,3.9,0,0
SYN-ADV-01344,50.0,3,0.4,1,1,0,1,30,0,1,12,2,82.0,1,1
SYN-ADV-01345,2319.96,2,0.13,0,0,0,0,2307,1,0,2,0,6.4,0,0
SYN-ADV-01346,25422.75,5,0.56,1,1,0,0,179,1,0,3,0,19.4,1,0
SYN-ADV-01347,5573.96,3,0.35,0,0,0,0,303,1,0,9,0,40.0,0,0
SYN-ADV-01348,16621.65,4,0.35,0,1,0,0,1514,1,0,7,1,70.2,1,1
SYN-ADV-01349,33403.44,3,0.39,0,1,1,1,1791,1,0,5,1,65.8,0,1
SYN-ADV-01350,50.0,2,0.61,1,0,1,0,25,0,0,11,2,78.1,0,1
SYN-ADV-01351,868.79,2,0.08,0,0,0,0,2337,1,0,2,0,13.6,0,0
SYN-ADV-01352,388.87,1,0.15,0,0,0,0,1428,1,0,1,0,3.0,0,0
SYN-ADV-01353,58449.61,3,0.62,1,0,1,0,255,1,0,3,0,28.1,0,0
SYN-ADV-01354,81072.85,3,0.41,1,0,0,0,172,1,0,2,0,15.0,0,0
SYN-ADV-01355,11019.02,2,0.09,0,0,0,0,29,0,1,6,2,65.2,1,1
SYN-ADV-01356,13208.98,5,0.34,1,0,0,0,277,1,0,4,0,17.5,0,0
SYN-ADV-01357,1531.63,2,0.17,0,0,0,0,1246,1,0,1,0,10.1,0,0
SYN-ADV-01358,7974.82,4,0.31,0,0,0,0,993,1,0,8,0,41.2,0,0
SYN-ADV-01359,10.0,2,0.85,1,1,1,0,24,0,1,11,4,73.2,1,1
SYN-ADV-01360,2762.02,2,0.18,0,0,0,0,2280,1,0,2,0,7.5,0,0
SYN-ADV-01361,1287.5,2,0.03,0,0,0,0,614,1,0,2,0,5.2,0,0
SYN-ADV-01362,52286.76,4,0.29,1,0,0,0,237,1,0,4,0,18.4,0,0
SYN-ADV-01363,689.68,1,0.12,0,0,0,0,681,1,0,1,0,6.7,0,0
SYN-ADV-01364,54.82,2,0.16,0,0,0,0,363,1,0,2,0,10.4,0,0
SYN-ADV-01365,2687.98,2,0.12,0,0,0,0,2341,1,0,1,0,14.2,0,0
SYN-ADV-01366,1109.96,2,0.14,0,0,0,0,305,1,0,1,0,9.4,0,0
SYN-ADV-01367,500.0,2,0.32,1,1,1,0,14,0,1,8,3,81.8,1,1
SYN-ADV-01368,4956.68,2,0.2,0,0,0,0,112,1,0,3,0,31.3,0,0
SYN-ADV-01369,857.28,1,0.17,0,0,0,0,564,1,0,2,0,6.6,0,0
SYN-ADV-01370,28667.56,2,0.19,0,0,0,0,493,1,0,5,0,45.6,0,0
SYN-ADV-01371,1023.68,2,0.14,0,0,0,1,58,0,0,7,2,72.8,1,1
SYN-ADV-01372,7674.56,2,0.2,0,0,0,0,294,1,0,6,0,36.3,0,0
SYN-ADV-01373,1004.48,2,0.15,0,0,0,0,928,1,0,2,0,10.0,0,0
SYN-ADV-01374,10.0,2,0.63,0,1,0,1,13,0,1,11,1,90.6,1,1
SYN-ADV-01375,1967.6,2,0.13,0,0,0,0,536,1,0,2,0,15.0,0,0
SYN-ADV-01376,876.32,1,0.06,0,0,0,0,834,1,0,2,0,2.3,0,0
SYN-ADV-01377,25.0,1,0.06,1,1,1,1,4,0,1,1,0,34.1,0,1
SYN-ADV-01378,16765.87,4,0.27,0,0,0,0,761,1,0,6,0,31.5,0,0
SYN-ADV-01379,1428.28,2,0.13,0,0,0,0,1785,1,0,2,0,11.2,0,0
SYN-ADV-01380,2102.71,2,0.09,0,0,0,0,1693,1,0,1,0,6.2,0,0
SYN-ADV-01381,81647.29,3,0.38,1,0,0,0,110,1,0,4,0,25.6,0,0
SYN-ADV-01382,485.8,3,0.12,0,0,0,0,80,1,1,6,3,84.2,1,1
SYN-ADV-01383,512.32,2,0.02,0,0,0,0,901,1,0,1,0,9.3,0,0
SYN-ADV-01384,440.49,1,0.18,0,0,0,0,2152,1,0,1,0,2.8,0,0
SYN-ADV-01385,4782.72,2,0.15,0,0,0,0,402,1,0,3,0,30.3,0,0
SYN-ADV-01386,491.08,1,0.14,0,0,0,0,1469,1,0,2,0,6.3,0,0
SYN-ADV-01387,30968.98,3,0.14,0,0,0,0,732,1,0,9,0,28.8,0,0
SYN-ADV-01388,28017.36,3,0.41,0,1,1,0,1030,1,0,4,1,63.0,0,1
SYN-ADV-01389,25.0,1,0.02,0,1,1,1,7,0,1,1,0,24.4,0,1
SYN-ADV-01390,1017.89,2,0.08,0,0,0,0,2143,1,0,1,0,13.0,0,0
SYN-ADV-01391,500.0,4,0.23,1,1,1,1,9,0,0,6,3,81.9,1,1
SYN-ADV-01392,25000.0,2,0.84,1,1,1,0,19,0,1,9,1,89.6,1,1
SYN-ADV-01393,533.07,1,0.06,0,0,0,0,347,1,0,3,0,14.5,0,0
SYN-ADV-01394,500.0,6,0.23,1,1,1,1,29,0,1,5,1,89.8,1,1
SYN-ADV-01395,16683.85,2,0.42,1,1,1,1,1955,1,0,5,0,72.9,1,1
SYN-ADV-01396,655.06,2,0.19,0,0,0,0,468,1,0,2,0,5.2,0,0
SYN-ADV-01397,288.26,2,0.11,0,0,0,0,71,1,0,9,3,67.3,1,1
SYN-ADV-01398,30644.25,5,0.55,1,0,1,0,146,1,0,4,0,19.4,0,0
SYN-ADV-01399,3485.45,1,0.2,0,0,0,0,59,0,0,6,3,81.1,1,1
SYN-ADV-01400,414.69,1,0.14,0,0,0,0,79,0,1,4,3,65.6,0,1
SYN-ADV-01401,466.98,2,0.19,0,0,0,0,414,1,0,2,0,11.6,0,0
SYN-ADV-01402,19263.21,4,0.52,1,1,0,0,140,0,0,4,0,17.0,0,0
SYN-ADV-01403,2941.5,1,0.03,0,0,0,0,225,1,0,3,0,12.1,1,0
SYN-ADV-01404,1607.73,2,0.2,0,0,0,0,1797,1,0,1,0,6.8,0,0
SYN-ADV-01405,1264.75,1,0.04,0,0,0,0,1208,1,0,2,0,13.5,0,0
SYN-ADV-01406,5378.61,2,0.05,0,0,0,0,1316,1,0,2,0,11.0,0,0
SYN-ADV-01407,38091.19,4,0.59,1,0,1,0,50,1,0,3,0,10.9,0,0
SYN-ADV-01408,50.0,2,0.58,1,0,1,1,13,0,1,11,3,83.8,1,1
SYN-ADV-01409,260.98,1,0.15,0,0,0,0,1817,1,0,1,0,14.4,0,0
SYN-ADV-01410,448.46,2,0.05,0,0,0,0,2322,1,0,1,0,8.1,0,0
SYN-ADV-01411,3495.05,1,0.06,0,0,0,1,18,0,1,7,3,68.3,1,1
SYN-ADV-01412,42112.28,2,0.5,0,1,1,1,2460,1,0,5,0,55.5,1,1
SYN-ADV-01413,2965.67,2,0.08,0,0,0,0,1395,1,0,1,0,4.9,0,0
